:AU,-0.5749700000000075
:CA,-1.6000000000000085
:CH,-3.995580000000004
:CO,-2.8335399999999993
:JP,4.899999999992133E-4
:KR,0.0
:RU,1.0541699999999992
:US,-1.8353999999999928
